name,rank,model,chain_i,chain_j,iLIS,iLIA,iLISA,ipSAE,actifpTM,LIS,cLIS,LIA,cLIA,ipTM,pLDDT_i,pLDDT_j,pLDDT,pTM,LIR_i,LIR_j,cLIR_i,cLIR_j,LIpLDDT_i,LIpLDDT_j,LIpLDDT,cLIpLDDT_i,cLIpLDDT_j,cLIpLDDT,len_i,len_j,LIR_indices_i,LIR_indices_j,cLIR_indices_i,cLIR_indices_j,structure_file
HSF1_HUMAN___SAFB2_HUMAN,2,3,A,B,0.5177,1610.3,833.6,0.3740,0.9843,0.4212,0.6363,10849.0,239.0,0.3100,42.4,33.7,36.8,0.260,89,184,45,49,72.8,80.3,77.9,76.2,85.2,80.9,529,953,"[129-201,259-274]","[404-485,628-729]","[129-130,133-134,136-137,140-141,143-144,147-148,150-151,154-155,157-158,161-162,164-165,168-169,171-172,175-176,178-179,182-183,186,189,261-270,272]","[419-421,423-424,433-443,655-656,659-660,662-663,666-667,669-670,673-674,676-677,680-681,683-684,687-688,690-691,694-695,697-698,701-702,704-705,708-709,712]",HSF1_HUMAN___SAFB2_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SAFB2_HUMAN,3,4,A,B,0.0597,30.9,1.8,0.0117,0.5561,0.0454,0.0787,106.0,9.0,0.2000,38.1,31.6,33.9,0.210,17,26,5,4,62.0,69.2,66.4,59.9,68.3,63.6,529,953,"[161-163,165-177,179]","[655-657,659,661-675,677-678,680-684]","[168,171-172,175,179]","[666,670,673,677]",HSF1_HUMAN___SAFB2_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SAFB2_HUMAN,4,1,A,B,0.0961,29.4,2.8,0.0125,0.5812,0.0920,0.1003,48.0,18.0,0.1900,38.2,32.9,34.8,0.220,6,16,6,8,50.1,81.2,72.7,50.1,83.7,69.3,529,953,[264-269],"[419,421-422,434-441,443,449,451-453]",[264-269],"[419,421,435-440]",HSF1_HUMAN___SAFB2_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SAFB2_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.2591,0.0000,0.0000,0.0,0.0,0.1600,37.4,33.7,35.0,0.210,0,0,0,0,,,,,,,529,953,,,,,HSF1_HUMAN___SAFB2_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___SRSF2_HUMAN,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2325,0.0000,0.0000,0.0,0.0,0.2100,40.5,44.1,41.6,0.250,0,0,0,0,,,,,,,529,221,,,,,HSF1_HUMAN___SRSF2_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___SRSF2_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.1503,0.0000,0.0000,0.0,0.0,0.1600,41.8,44.4,42.6,0.240,0,0,0,0,,,,,,,529,221,,,,,HSF1_HUMAN___SRSF2_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SRSF2_HUMAN,3,3,A,B,0.0000,0.0,0.0,0.0000,0.1642,0.0000,0.0000,0.0,0.0,0.1400,40.1,44.4,41.4,0.240,0,0,0,0,,,,,,,529,221,,,,,HSF1_HUMAN___SRSF2_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SRSF2_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.0981,0.0000,0.0000,0.0,0.0,0.1400,41.7,46.4,43.1,0.240,0,0,0,0,,,,,,,529,221,,,,,HSF1_HUMAN___SRSF2_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SRSF2_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1298,0.0000,0.0000,0.0,0.0,0.1300,41.7,46.8,43.2,0.240,0,0,0,0,,,,,,,529,221,,,,,HSF1_HUMAN___SRSF2_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___DDX17_HUMAN,1,3,A,B,0.0718,89.9,6.5,0.0144,0.5968,0.0686,0.0751,449.0,18.0,0.2800,33.7,62.0,50.1,0.430,7,147,4,9,33.9,91.8,89.2,35.7,94.2,76.2,529,729,[209-215],"[160,336,352,376,389-414,416-418,420-441,443-450,452,454,456-465,469-480,482,484,486-498,500-511,513-540,542-544,547-548]",[210-213],"[393-395,405,409,412,517,519,521]",HSF1_HUMAN___DDX17_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___DDX17_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.4719,0.0171,0.0000,6.0,0.0,0.2400,33.5,60.3,49.0,0.370,2,5,0,0,34.9,91.8,75.5,,,,529,729,[211-212],"[390,392,396,405,520]",,,HSF1_HUMAN___DDX17_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___DDX17_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.3473,0.0000,0.0000,0.0,0.0,0.2000,31.0,61.9,48.9,0.420,0,0,0,0,,,,,,,529,729,,,,,HSF1_HUMAN___DDX17_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___DDX17_HUMAN,4,5,A,B,0.0000,0.0,0.0,0.0000,0.3084,0.0000,0.0000,0.0,0.0,0.2000,33.3,61.2,49.5,0.400,0,0,0,0,,,,,,,529,729,,,,,HSF1_HUMAN___DDX17_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___DDX17_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.3062,0.0000,0.0000,0.0,0.0,0.1900,33.8,62.4,50.4,0.400,0,0,0,0,,,,,,,529,729,,,,,HSF1_HUMAN___DDX17_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___ERH_HUMAN,1,3,A,B,0.0585,57.9,3.4,0.0112,0.3934,0.0494,0.0693,129.0,26.0,0.3700,39.0,81.5,46.0,0.280,9,54,8,9,73.3,82.5,81.2,71.9,69.2,70.5,529,104,"[42,78-84,100]","[5,7,9,11,21-22,25,28-30,32-33,35-45,47-63,65,70-71,81,83,85-87,89-91,93-94,96]","[78-84,100]","[37,40-41,48-53]",HSF1_HUMAN___ERH_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___ERH_HUMAN,2,1,A,B,0.0000,0.0,0.0,0.0000,0.2655,0.0000,0.0000,0.0,0.0,0.3700,42.2,79.5,48.3,0.250,0,0,0,0,,,,,,,529,104,,,,,HSF1_HUMAN___ERH_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___ERH_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.2153,0.0000,0.0000,0.0,0.0,0.2500,41.6,86.2,48.9,0.240,0,0,0,0,,,,,,,529,104,,,,,HSF1_HUMAN___ERH_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___ERH_HUMAN,4,4,A,B,0.0000,0.0,0.0,0.0000,0.2165,0.0000,0.0000,0.0,0.0,0.2000,38.3,83.7,45.8,0.240,0,0,0,0,,,,,,,529,104,,,,,HSF1_HUMAN___ERH_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___ERH_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1460,0.0000,0.0000,0.0,0.0,0.1500,39.7,85.0,47.1,0.250,0,0,0,0,,,,,,,529,104,,,,,HSF1_HUMAN___ERH_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPL_HUMAN,1,1,A,B,0.0351,1.7,0.1,0.0000,0.4311,0.0349,0.0354,3.0,1.0,0.2100,34.0,63.4,49.5,0.300,1,3,1,1,31.4,76.6,65.3,31.4,79.8,55.6,529,589,[213],"[247,251,257]",[213],[251],HSF1_HUMAN___HNRPL_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HNRPL_HUMAN,2,5,A,B,0.0858,33.0,2.8,0.0149,0.6022,0.0649,0.1135,121.0,9.0,0.2000,36.0,66.3,52.0,0.300,4,66,2,7,33.6,89.8,86.6,36.8,88.7,77.2,529,589,[210-213],"[194-196,198,203-205,208-210,212-215,217-218,220-228,232-233,235-247,249-251,254-263,266-269,273,275,279,281-286]","[211,213]","[213-214,251,254-256,263]",HSF1_HUMAN___HNRPL_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPL_HUMAN,3,3,A,B,0.0000,0.0,0.0,0.0000,0.3856,0.0025,0.0000,1.0,0.0,0.1600,34.6,65.2,50.7,0.300,1,1,0,0,28.6,91.5,60.0,,,,529,589,[212],[196],,,HSF1_HUMAN___HNRPL_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___HNRPL_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.1363,0.0000,0.0000,0.0,0.0,0.1500,36.3,67.0,52.5,0.300,0,0,0,0,,,,,,,529,589,,,,,HSF1_HUMAN___HNRPL_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___HNRPL_HUMAN,5,4,A,B,0.0000,0.0,0.0,0.0000,0.2988,0.0000,0.0000,0.0,0.0,0.1500,33.6,65.1,50.2,0.300,0,0,0,0,,,,,,,529,589,,,,,HSF1_HUMAN___HNRPL_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___PGK1_HUMAN,1,3,A,B,0.0000,0.0,0.0,0.0000,0.3045,0.0029,0.0000,1.0,0.0,0.2600,35.4,95.8,62.0,0.510,1,1,0,0,86.8,98.4,92.6,,,,529,417,[69],[106],,,HSF1_HUMAN___PGK1_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___PGK1_HUMAN,2,2,A,B,0.0000,0.0,0.0,0.0000,0.2670,0.0000,0.0000,0.0,0.0,0.2600,35.1,96.3,62.1,0.500,0,0,0,0,,,,,,,529,417,,,,,HSF1_HUMAN___PGK1_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___PGK1_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1393,0.0021,0.0000,1.0,0.0,0.2300,35.8,95.5,62.1,0.500,1,1,0,0,86.6,98.1,92.3,,,,529,417,[69],[244],,,HSF1_HUMAN___PGK1_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___PGK1_HUMAN,4,4,A,B,0.0000,0.0,0.0,0.0000,0.1728,0.0000,0.0000,0.0,0.0,0.1600,32.0,95.7,60.1,0.480,0,0,0,0,,,,,,,529,417,,,,,HSF1_HUMAN___PGK1_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___PGK1_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1430,0.0000,0.0000,0.0,0.0,0.1500,34.9,96.0,61.8,0.480,0,0,0,0,,,,,,,529,417,,,,,HSF1_HUMAN___PGK1_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___ROAA_HUMAN,1,4,A,B,0.0000,0.0,0.0,0.0000,0.2733,0.0000,0.0000,0.0,0.0,0.1700,37.4,52.9,43.4,0.240,0,0,0,0,,,,,,,529,332,,,,,HSF1_HUMAN___ROAA_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___ROAA_HUMAN,2,5,A,B,0.0000,0.0,0.0,0.0000,0.1810,0.0000,0.0000,0.0,0.0,0.1700,39.0,54.4,44.9,0.240,0,0,0,0,,,,,,,529,332,,,,,HSF1_HUMAN___ROAA_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___ROAA_HUMAN,3,1,A,B,0.0000,0.0,0.0,0.0000,0.1545,0.0000,0.0000,0.0,0.0,0.1700,38.1,52.5,43.7,0.240,0,0,0,0,,,,,,,529,332,,,,,HSF1_HUMAN___ROAA_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___ROAA_HUMAN,4,2,A,B,0.0000,0.0,0.0,0.0000,0.0000,0.0000,0.0000,0.0,0.0,0.1600,38.8,53.8,44.6,0.240,0,0,0,0,,,,,,,529,332,,,,,HSF1_HUMAN___ROAA_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___ROAA_HUMAN,5,3,A,B,0.0000,0.0,0.0,0.0000,0.1606,0.0000,0.0000,0.0,0.0,0.1500,38.5,54.1,44.5,0.240,0,0,0,0,,,,,,,529,332,,,,,HSF1_HUMAN___ROAA_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SPF27_HUMAN,1,3,A,B,0.3447,613.4,211.4,0.1281,0.8085,0.2539,0.4680,5534.0,68.0,0.4200,40.9,79.4,52.4,0.320,56,91,15,14,78.1,83.6,81.5,78.8,82.5,80.6,529,225,[146-201],[79-169],"[165,168-169,172,175-176,179,182-183,186,189-190,193,196-197]","[100,103-104,107,110-111,114,117-118,120-121,124-125,128]",HSF1_HUMAN___SPF27_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___SPF27_HUMAN,2,5,A,B,0.2623,622.5,163.3,0.0710,0.7220,0.1936,0.3554,4167.0,93.0,0.3700,42.1,71.9,51.0,0.300,52,80,19,20,70.2,73.1,72.0,72.4,75.5,74.0,529,225,"[147,150-151,153-201]",[82-161],"[165,168-169,171-172,175-176,178-179,182-183,185-186,189-190,192-193,196-197]","[89,98,100,103-104,106-107,110-111,113-114,117-118,120-121,124-125,127-128,132]",HSF1_HUMAN___SPF27_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___SPF27_HUMAN,3,2,A,B,0.3199,572.4,183.1,0.0740,0.8065,0.2242,0.4565,3901.0,84.0,0.3300,40.8,68.3,49.0,0.270,51,80,17,18,70.3,72.8,71.8,72.4,72.8,72.6,529,225,[150-200],[84-163],"[165,168-169,171-172,175-176,178-179,182-183,185-186,189-190,193,196]","[89,100,103-104,106-107,110-111,113-114,117-118,120-121,124-125,127-128]",HSF1_HUMAN___SPF27_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___SPF27_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.2404,0.0000,0.0000,0.0,0.0,0.2100,40.9,65.4,48.2,0.240,0,0,0,0,,,,,,,529,225,,,,,HSF1_HUMAN___SPF27_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___SPF27_HUMAN,5,4,A,B,0.0000,0.0,0.0,0.0000,0.2997,0.0000,0.0000,0.0,0.0,0.1800,38.5,45.5,40.6,0.220,0,0,0,0,,,,,,,529,225,,,,,HSF1_HUMAN___SPF27_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___TR150_HUMAN,1,2,A,B,0.2538,522.2,132.5,0.0404,0.8054,0.2084,0.3090,2622.0,104.0,0.2500,41.0,18.9,26.8,0.230,64,45,22,19,61.6,56.1,59.3,61.0,58.1,59.7,529,955,"[144-145,147-148,150-198,326-336]",[623-667],"[163-164,166-168,170-171,178,181-182,185-186,189,192-193,196-197,327-328,331-332,335]","[627,630-631,633-635,637-639,641-643,650,653-654,657-658,661,665]",HSF1_HUMAN___TR150_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___TR150_HUMAN,2,4,A,B,0.1782,251.6,44.8,0.0157,0.7403,0.1479,0.2148,879.0,72.0,0.2400,40.2,18.7,26.4,0.210,44,35,20,18,54.4,48.9,52.0,53.6,49.8,51.8,529,955,"[166-198,393-402,418]","[623-646,649-659]","[167-168,171,178-179,181-182,185-186,189-190,193,196-197,395-396,398-399,401-402]","[623-624,627-632,634-635,638-639,642-643,650,653-654,657]",HSF1_HUMAN___TR150_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___TR150_HUMAN,3,1,A,B,0.1187,150.2,17.8,0.0134,0.6464,0.0988,0.1425,434.0,52.0,0.2300,37.3,17.3,24.4,0.220,33,22,13,13,48.6,43.9,46.7,48.8,44.4,46.6,529,955,"[170-172,174-175,177-197,330-336]","[625-643,649-650,655]","[171,178,181-182,185-186,189-190,192-193,331-332,335]","[627-628,630-631,634-635,637-639,641-643,650]",HSF1_HUMAN___TR150_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___TR150_HUMAN,4,3,A,B,0.0667,51.7,3.5,0.0107,0.5839,0.0598,0.0745,107.0,25.0,0.2200,37.7,18.3,25.2,0.220,19,14,8,6,49.4,43.3,46.8,49.6,44.3,47.3,529,955,"[182-195,395,397-398,400-401]",[627-640],"[182,185-186,189-190,193,395,398]","[630-632,634-635,638]",HSF1_HUMAN___TR150_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___TR150_HUMAN,5,5,A,B,0.0594,44.5,2.6,0.0000,0.5526,0.0501,0.0704,90.0,22.0,0.2200,38.6,18.1,25.4,0.210,13,17,6,7,50.9,44.8,47.4,50.7,43.7,46.9,529,955,"[182-183,185-194,196]","[626-640,642-643]","[182,185-186,189-190,193]","[627,631,634-635,638,642-643]",HSF1_HUMAN___TR150_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___EF1B_HUMAN,1,4,A,B,0.0324,37.9,1.2,0.0000,0.4136,0.0276,0.0379,160.0,9.0,0.2500,37.8,71.5,47.9,0.270,54,21,6,3,83.7,86.9,84.6,72.9,81.2,75.7,529,225,"[16-23,26-27,36-39,41,43-45,47,52,56-57,60-79,98-100,102-106,111-112,114,116]","[146-149,158,162-163,187-189,200,203,207-208,210-211,214-217,219]","[18,61,63,68,71-72]","[147,215-216]",HSF1_HUMAN___EF1B_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___EF1B_HUMAN,2,1,A,B,0.2358,209.5,49.4,0.0199,0.6643,0.1875,0.2966,828.0,53.0,0.2000,40.6,70.4,49.5,0.250,90,11,15,7,84.6,39.6,79.7,78.2,42.3,66.8,529,225,"[15-81,96-118]",[99-109],"[16-22,61-63,68-69,72,75,117]","[100,102-107]",HSF1_HUMAN___EF1B_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___EF1B_HUMAN,3,3,A,B,0.0529,25.3,1.3,0.0000,0.4235,0.0937,0.0299,71.0,9.0,0.1800,38.6,70.5,48.1,0.250,41,4,7,3,81.6,34.4,77.4,77.8,35.3,65.0,529,225,"[16-17,19,21,23-24,26-27,37,42-45,47-49,52,54-56,58-60,62,66-68,70-77,98-100,104-105,112]",[101-104],"[16-17,19,21,60,68,72]",[102-104],HSF1_HUMAN___EF1B_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___EF1B_HUMAN,4,2,A,B,0.1363,149.9,20.4,0.0160,0.5631,0.1148,0.1619,424.0,53.0,0.1800,39.9,74.6,50.3,0.240,88,8,19,7,84.4,38.9,80.6,79.2,39.6,68.5,529,225,"[15-81,97-106,108-118]",[100-107],"[16-19,21-22,60-63,65,68-69,71-73,75-76,117]",[100-106],HSF1_HUMAN___EF1B_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___EF1B_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.2017,0.0000,0.0000,0.0,0.0,0.1600,39.5,68.6,48.2,0.240,0,0,0,0,,,,,,,529,225,,,,,HSF1_HUMAN___EF1B_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___HNRPM_HUMAN,1,1,A,B,0.0000,0.0,0.0,0.0000,0.1791,0.0000,0.0000,0.0,0.0,0.1600,34.8,39.1,37.3,0.220,0,0,0,0,,,,,,,529,730,,,,,HSF1_HUMAN___HNRPM_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___HNRPM_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2083,0.0000,0.0000,0.0,0.0,0.1600,33.6,38.5,36.4,0.220,0,0,0,0,,,,,,,529,730,,,,,HSF1_HUMAN___HNRPM_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___HNRPM_HUMAN,3,2,A,B,0.0000,0.0,0.0,0.0000,0.1798,0.0000,0.0000,0.0,0.0,0.1600,37.3,42.0,40.0,0.220,0,0,0,0,,,,,,,529,730,,,,,HSF1_HUMAN___HNRPM_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___HNRPM_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.2111,0.0000,0.0000,0.0,0.0,0.1500,33.3,38.4,36.3,0.220,0,0,0,0,,,,,,,529,730,,,,,HSF1_HUMAN___HNRPM_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___HNRPM_HUMAN,5,5,A,B,0.0000,0.0,0.0,0.0000,0.1852,0.0000,0.0000,0.0,0.0,0.1500,35.9,40.4,38.5,0.220,0,0,0,0,,,,,,,529,730,,,,,HSF1_HUMAN___HNRPM_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___LDHA_HUMAN,1,1,A,B,0.0262,115.7,3.0,0.0126,0.5374,0.0192,0.0360,418.0,32.0,0.2900,38.4,93.0,59.5,0.450,10,184,7,19,32.3,93.6,90.4,32.4,87.3,72.5,529,332,"[265-270,296-299]","[21,23-24,27-32,34-36,39-44,47-67,71,77-79,82-92,94-101,105,109-132,135-140,142-143,146,148-151,153-154,156-157,159,166,171-178,182,189,198-202,209,212,214,217,220,225-231,233,235-236,238-256,258,261-265,268-271,286-288,292-293,295,308-313,315,319,321-324,326]","[265-269,297,299]","[27,29-31,95,97-100,109,136-140,242,247-249]",HSF1_HUMAN___LDHA_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___LDHA_HUMAN,2,4,A,B,0.0000,0.0,0.0,0.0000,0.2670,0.0000,0.0000,0.0,0.0,0.2900,33.8,93.6,56.9,0.450,0,0,0,0,,,,,,,529,332,,,,,HSF1_HUMAN___LDHA_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___LDHA_HUMAN,3,5,A,B,0.0324,173.1,5.6,0.0119,0.5060,0.0285,0.0367,832.0,36.0,0.2500,36.8,94.6,59.1,0.450,7,264,6,21,34.3,95.5,93.9,35.0,91.5,78.9,529,332,[264-270],"[21-35,37-72,77-79,81-102,104-105,107-161,163,165-168,170-178,180,182-185,189-190,197-204,206-207,209-215,217-218,225-249,251-278,281,283,285-288,290-295,300-301,303-304,308-309,311-330]",[265-270],"[26-31,52,95-100,116,136-139,242,247-248]",HSF1_HUMAN___LDHA_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___LDHA_HUMAN,4,3,A,B,0.0000,0.0,0.0,0.0000,0.3430,0.0033,0.0000,1.0,0.0,0.2300,35.9,93.1,58.0,0.450,1,1,0,0,29.7,98.7,64.2,,,,529,332,[268],[132],,,HSF1_HUMAN___LDHA_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___LDHA_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1860,0.0000,0.0000,0.0,0.0,0.1600,37.6,94.9,59.7,0.440,0,0,0,0,,,,,,,529,332,,,,,HSF1_HUMAN___LDHA_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___RBBP7_HUMAN,1,3,A,B,0.0000,0.0,0.0,0.0000,0.3515,0.0000,0.0000,0.0,0.0,0.2500,31.5,86.5,56.0,0.490,0,0,0,0,,,,,,,529,425,,,,,HSF1_HUMAN___RBBP7_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_3_seed_000.pdb
HSF1_HUMAN___RBBP7_HUMAN,2,5,A,B,0.0000,0.0,0.0,0.0000,0.2111,0.0000,0.0000,0.0,0.0,0.1900,33.0,87.2,57.1,0.480,0,0,0,0,,,,,,,529,425,,,,,HSF1_HUMAN___RBBP7_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_5_seed_000.pdb
HSF1_HUMAN___RBBP7_HUMAN,3,4,A,B,0.0000,0.0,0.0,0.0000,0.1806,0.0000,0.0000,0.0,0.0,0.1900,28.6,85.2,53.8,0.470,0,0,0,0,,,,,,,529,425,,,,,HSF1_HUMAN___RBBP7_HUMAN_unrelaxed_rank_003_alphafold2_multimer_v3_model_4_seed_000.pdb
HSF1_HUMAN___RBBP7_HUMAN,4,1,A,B,0.0000,0.0,0.0,0.0000,0.1676,0.0000,0.0000,0.0,0.0,0.1800,32.6,85.2,56.0,0.480,0,0,0,0,,,,,,,529,425,,,,,HSF1_HUMAN___RBBP7_HUMAN_unrelaxed_rank_004_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___RBBP7_HUMAN,5,2,A,B,0.0000,0.0,0.0,0.0000,0.1674,0.0000,0.0000,0.0,0.0,0.1800,32.3,85.9,56.2,0.470,0,0,0,0,,,,,,,529,425,,,,,HSF1_HUMAN___RBBP7_HUMAN_unrelaxed_rank_005_alphafold2_multimer_v3_model_2_seed_000.pdb
HSF1_HUMAN___RBP56_HUMAN,1,1,A,B,0.0000,0.0,0.0,0.0000,0.1637,0.0000,0.0000,0.0,0.0,0.1600,34.9,29.1,31.8,0.230,0,0,0,0,,,,,,,529,592,,,,,HSF1_HUMAN___RBP56_HUMAN_unrelaxed_rank_001_alphafold2_multimer_v3_model_1_seed_000.pdb
HSF1_HUMAN___RBP56_HUMAN,2,3,A,B,0.0000,0.0,0.0,0.0000,0.2138,0.0000,0.0000,0.0,0.0,0.1600,36.4,28.9,32.4,0.230,0,0,0,0,,,,,,,529,592,,,,,HSF1_HUMAN___RBP56_HUMAN_unrelaxed_rank_002_alphafold2_multimer_v3_model_3_seed_000.pdb
